decision,campaign,entity_type,entity,match_type,attribute,placement,new_value,prior_value,mechanism_metric,mechanism_level,mechanism_target,mechanism_from,check_date,outcome_keyword,outcome_rank,outcome_bound,outcome_date,fallback,rationale
refund watch bid cut,D-LC-SP-BROAD-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS)-(90 inch blackout curtains),keyword,90 inch blackout curtains,BROAD,bid,,0.34,0.56,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-grey linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,keyword,grey linen curtains,EXACT,bid,,0.3,0.5,cpc,target,1.07,1.79,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-BROAD-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS)-(90 blackout curtains),keyword,90 blackout curtains,BROAD,bid,,0.34,0.56,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-BROAD-RAN-DO-(Linen|Curtains|Blackout)-(LINEN-CURTAIN-52x90-LINEN-2-PCS)-(linen blackout curtains 90 inch long),keyword,linen blackout curtains 90 inch long,BROAD,bid,,0.34,0.56,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-BROAD-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-LINEN-2-PCS)-(blackout curtains 90 inch long),keyword,blackout curtains 90 inch long,BROAD,bid,,0.34,0.56,cpc,target,0.34,0.56,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-BROAD-RAN-DO-(Linen|Curtains)-(LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS)-(linen curtains 90 inch long),keyword,linen curtains 90 inch long,BROAD,bid,,0.34,0.56,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,DLC - SP - phrase-DO- LINEN-CURTAIN-52x84-G,keyword,linen black out curtain,PHRASE,bid,,0.42,0.7,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,DLC - SP - phrase-DO- LINEN-CURTAIN-52x84-G,keyword,black out curtain linen,PHRASE,bid,,0.42,0.7,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,DLC - SP - phrase-DO- LINEN-CURTAIN-52x84-G,keyword,flax linen curtain,PHRASE,bid,,0.42,0.7,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-short curtains for windows-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,short curtains for windows,EXACT,bid,,0.3,0.5,cpc,target,0.9,1.5,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-BROAD-RAN-DO-(Linen|Curtains|Blackout)-(LINEN-CURTAIN-52x108-LIGHT-GREY-2-PCS)-(linen blackout curtains 108 inch long),keyword,linen blackout curtains 108 inch long,BROAD,bid,,0.34,0.56,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-BROAD-RAN-DO-(Curtains|Blackout|Bedroom)-(52x108-LIGHT-GREY-2-PCS)-(blackout curtains for bedroom 108 inch long),keyword,blackout curtains for bedroom 108 inch long,BROAD,bid,,0.34,0.56,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-short curtains for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,short curtains for bedroom,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 60+ inches long),keyword,blackout curtains 60+ inches long,EXACT,bid,,0.32,0.54,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(63 inch blackout curtains),keyword,63 inch blackout curtains,EXACT,bid,,0.3,0.47,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-beige black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,keyword,beige black out curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-blackout curtains 90+ inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,keyword,blackout curtains 90+ inches long,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-light gray linen curtains-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,keyword,light gray linen curtains,EXACT,bid,,0.3,0.5,cpc,target,1.08,1.8,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x63-LINEN-2-PCS)-(blackout curtains for bedroom 63 inches long),keyword,blackout curtains for bedroom 63 inches long,EXACT,bid,,0.33,0.55,cpc,target,0.9,1.5,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 52x63),keyword,blackout curtains 52x63,EXACT,bid,,0.3,0.5,cpc,target,0.66,1.1,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(52 x 63 blackout curtains),keyword,52 x 63 blackout curtains,EXACT,bid,,0.3,0.49,cpc,target,0.67,1.09,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(curtains blackout 63 inch length),keyword,curtains blackout 63 inch length,EXACT,bid,,0.3,0.42,cpc,target,0.99,1.39,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-BROAD-RAN-DO-(Linen|Curtains)-(LINEN-CURTAIN-52x108-LIGHT-GREY-2-PCS)-(108 inch curtains linen),keyword,108 inch curtains linen,BROAD,bid,,0.34,0.56,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-short blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,short blackout curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-extra long blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,keyword,extra long blackout curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-63 inch curtains blackout-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,63 inch curtains blackout,EXACT,bid,,0.3,0.5,cpc,target,0.82,1.36,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-light grey linen curtains-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,keyword,light grey linen curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-63 inch blackout curtains 2 panel set-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,63 inch blackout curtains 2 panel set,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 63),keyword,blackout curtains 63,EXACT,bid,,0.32,0.54,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-blackout curtains for small windows-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,blackout curtains for small windows,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-room darkening curtains 63 inch-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,room darkening curtains 63 inch,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-thermal blackout curtains 84 inches-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,keyword,thermal blackout curtains 84 inches,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-small window curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,small window curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-short blackout curtains for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,short blackout curtains for bedroom,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-light blocking curtains 84 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,keyword,light blocking curtains 84 inches long,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-linen curtains 108-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,keyword,linen curtains 108,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-blackout curtains short length-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,blackout curtains short length,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-black out beige curtains for bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,keyword,black out beige curtains for bedroom,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-small window blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,small window blackout curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 63 inch length 2 panels set),keyword,blackout curtains 63 inch length 2 panels set,EXACT,bid,,0.3,0.48,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-108 linen curtains 2 panel set-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,keyword,108 linen curtains 2 panel set,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-black out curtains 90 inch long 2 panels-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,keyword,black out curtains 90 inch long 2 panels,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-short black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,short black out curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-room darkening curtains 63 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,room darkening curtains 63 inches long,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-short room darkening curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,short room darkening curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-short linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,short linen curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-extra long linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,keyword,extra long linen curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-linen curtains 90+ inches long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,keyword,linen curtains 90+ inches long,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-black out curtains short window-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,black out curtains short window,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-floor to ceiling curtains blackout-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,keyword,floor to ceiling curtains blackout,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-short window blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,short window blackout curtains,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-grey black out curtains 63 inch long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LIGHT-GREY-2-PCS,keyword,grey black out curtains 63 inch long,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-black out curtains 84 inch long 2 panels-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,keyword,black out curtains 84 inch long 2 panels,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-linen black out curtains 84 inch long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,keyword,linen black out curtains 84 inch long,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-PHRASE-RAN-DO-(Linen|Curtains)-(LINEN-CURTAIN-52x84-BEIGE-2-PCS)-(linen curtains 84 inch long),keyword,linen curtains 84 inch long,PHRASE,bid,,0.42,0.7,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-black out curtains short length-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,black out curtains short length,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-PHRASE-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-BEIGE-2-PCS)-(thermal blackout curtains 84 inch),keyword,thermal blackout curtains 84 inch,PHRASE,bid,,0.42,0.7,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-light blocking curtains 63 inch-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,keyword,light blocking curtains 63 inch,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-black out thermal curtains 84 inch long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,keyword,black out thermal curtains 84 inch long,EXACT,bid,,0.3,0.5,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-PHRASE-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-BEIGE-2-PCS)-(blackout curtains for bedroom 84 inch long),keyword,blackout curtains for bedroom 84 inch long,PHRASE,bid,,0.42,0.7,cpc,target,0,0,2026-09-16,,,,,,
refund watch bid cut,D-LC-SP-PHRASE-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-BEIGE-2-PCS)-(curtains blackout 84 inch length),keyword,curtains blackout 84 inch length,PHRASE,bid,,0.42,0.7,cpc,target,0,0,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x108-IVORY-2-PCS)-(108 inch blackout curtains),keyword,108 inch blackout curtains,EXACT,bid,,0.53,0.89,cpc,target,0.8,1.35,2026-09-16,,,cost per acquisition on these 22 targets moves toward the 19.69 ceiling; the thin ones are cut 40% and re-read rather than paused,2026-09-23,pause any target still above $19.69 CPA at the outcome read; re-read the thin ones after the post-listing-change window rather than judging them now,These 22 targets convert above the $19.69 ceiling or are too thin to judge (2-5 clicks). Cut 40% rather than paused — the converting ones are demonstrated demand and the thin ones have not had their chance.
ceiling bid cut,D-LC-SP-BROAD-RAN-DO-(Linen|Curtains|Blackout)-(LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS)-(blackout linen curtains 84 inch long),keyword,blackout linen curtains 84 inch long,BROAD,bid,,0.45,0.56,cpc,target,0,0,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 inch blackout curtains),keyword,72 inch blackout curtains,EXACT,bid,,0.32,0.54,cpc,target,0.71,1.2,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-PHRASE-RAN-DO-(Curtains)-(LINEN-CURTAIN-52x108-IVORY-2-PCS)-(curtains 108 inch long),keyword,curtains 108 inch long,PHRASE,bid,,0.42,0.7,cpc,target,0.42,0.7,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains 72 inches long),keyword,blackout curtains 72 inches long,EXACT,bid,,0.5,0.63,cpc,target,0.87,1.1,2026-09-16,,,,,,
ceiling bid cut,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS-B0F63BJSHF-grey linen blackout curtains,keyword,grey linen blackout curtains,EXACT,bid,,1,1.08,cpc,target,0,0,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x108-IVORY-2-PCS)-(108 inch curtains blackout),keyword,108 inch curtains blackout,EXACT,bid,,0.4,0.67,cpc,target,0.88,1.48,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-BROAD-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS)-(light beige blackout curtains),keyword,light beige blackout curtains,BROAD,bid,,0.45,0.56,cpc,target,0.45,0.56,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-PHRASE-RAN-DO-(Linen|Curtains)-(LINEN-CURTAIN-52x84-IVORY-2-PCS)-(ivory linen curtains),keyword,ivory linen curtains,PHRASE,bid,,0.56,0.7,cpc,target,0,0,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains for bedroom 72 inches long),keyword,blackout curtains for bedroom 72 inches long,EXACT,bid,,0.68,0.85,cpc,target,0,0,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x108-IVORY-2-PCS)-(blackout curtains for bedroom 108 inches long),keyword,blackout curtains for bedroom 108 inches long,EXACT,bid,,0.4,0.66,cpc,target,0.9,1.49,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 blackout curtains),keyword,72 blackout curtains,EXACT,bid,,0.62,0.78,cpc,target,1.18,1.49,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-white blackout curtains 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-IVORY-2-PCS,keyword,white blackout curtains 72 inches long,EXACT,bid,,0.4,0.5,cpc,target,1.2,1.5,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 inch curtains blackout),keyword,72 inch curtains blackout,EXACT,bid,,0.39,0.49,cpc,target,1.19,1.49,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-blackout curtains 72 inches wide-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,keyword,blackout curtains 72 inches wide,EXACT,bid,,0.4,0.5,cpc,target,0,0,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-72 blackout curtains 2 panel set-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,keyword,72 blackout curtains 2 panel set,EXACT,bid,,0.4,0.5,cpc,target,1.04,1.3,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x108-IVORY-2-PCS)-(108 blackout curtains 2 panel set),keyword,108 blackout curtains 2 panel set,EXACT,bid,,0.36,0.6,cpc,target,0.9,1.5,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-72 wide blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,keyword,72 wide blackout curtains,EXACT,bid,,0.4,0.5,cpc,target,0.88,1.1,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(curtains blackout 72 inch length),keyword,curtains blackout 72 inch length,EXACT,bid,,0.65,0.81,cpc,target,1.2,1.49,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-room darkening curtains 72 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,keyword,room darkening curtains 72 inches long,EXACT,bid,,0.4,0.5,cpc,target,1.2,1.5,2026-09-16,,,,,,
ceiling bid cut,D-LC-SP-blackout curtains for bedroom 72 wide-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,keyword,blackout curtains for bedroom 72 wide,EXACT,bid,,0.4,0.5,cpc,target,0.88,1.1,2026-09-16,,,,,,
ceiling bid cut,D-LC-TESTING-NEW-FEATURE,product_target,"keyword-group=""category""",,bid,,0.31,0.51,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,D-LC-SP-black out curtains 72 inch long-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,keyword,black out curtains 72 inch long,EXACT,bid,,0.72,0.5,cpc,target,1.73,1.2,2026-09-16,,,average bid on these 55 targets rises from 0.55 to 0.70; clicks and orders on the FUND SKUs rise while CPA stays inside 19.69,2026-09-23,roll the bid back one step on any target whose CPA passes $19.69 at the outcome read,These targets convert inside the $19.69 ceiling — one at $4.80 CPA — and only 14 keywords on this product do. Auto is the only lane with no keyword-selection risk and it is under-bid at 0 orders on $2.12 of close-match spend.
bid raise to ceiling,DLC - SP - Auto - LINEN-CURTAIN-52x84-G1,product_target,close-match,,bid,,0.69,0.53,cpc,target,0.69,0.53,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto - LINEN-CURTAIN-52x84-G1,product_target,substitutes,,bid,,0.48,0.32,cpc,target,0.04,0.03,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto - LINEN-CURTAIN-52x84-G1,product_target,loose-match,,bid,,0.48,0.32,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto - LINEN-CURTAIN-52x84-G1,product_target,complements,,bid,,0.4,0.36,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto - LINEN-CURTAIN-52x84-G2,product_target,substitutes,,bid,,0.54,0.36,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto - LINEN-CURTAIN-52x84-G2,product_target,loose-match,,bid,,0.55,0.37,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto - LINEN-CURTAIN-52x84-G2,product_target,complements,,bid,,0.4,0.36,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto - LINEN-CURTAIN-52x84-G2,product_target,close-match,,bid,,0.69,0.53,cpc,target,0.69,0.53,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G1,product_target,close-match,,bid,,0.69,0.53,cpc,target,0.59,0.45,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G1,product_target,substitutes,,bid,,0.54,0.36,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G1,product_target,loose-match,,bid,,0.54,0.36,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G1,product_target,complements,,bid,,0.4,0.36,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G2,product_target,loose-match,,bid,,0.54,0.36,cpc,target,0.54,0.36,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G2,product_target,complements,,bid,,0.4,0.36,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G2,product_target,substitutes,,bid,,0.54,0.36,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G2,product_target,close-match,,bid,,0.69,0.53,cpc,target,0.69,0.53,2026-09-16,,,,,,
bid raise to ceiling,D-LC-SP-PHRASE-RAN-DO-(Curtains)-(LINEN-CURTAIN-52x108-BEIGE-2-PCS)-(108 inch curtains),keyword,108 inch curtains,PHRASE,bid,,0.91,0.63,cpc,target,0.91,0.63,2026-09-16,,,,,,
bid raise to ceiling,D-LC-SP-PHRASE-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x108-BEIGE-2-PCS)-(108 inch blackout curtains),keyword,108 inch blackout curtains,PHRASE,bid,,1,0.7,cpc,target,0,0,2026-09-16,,,,,,
bid raise to ceiling,D-LC-SP-black out curtains 108 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,keyword,black out curtains 108 inches long,EXACT,bid,,0.72,0.5,cpc,target,1.9,1.32,2026-09-16,,,,,,
bid raise to ceiling,D-LC-SP-BROAD-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-IVORY-2-PCS)-(ivory curtains blackout),keyword,ivory curtains blackout,BROAD,bid,,0.7,0.56,cpc,target,0,0,2026-09-16,,,,,,
